record_id,animal_id,farm_id,species,breed,age,weight,health_status,vaccination_history,medication_history,weather_data,temperature,humidity,precipitation,predicted_health_risk,recommended_action,_fivetran_deleted,_fivetran_synced
220deb2a-5b12-4736-862a-140ec42d4cf1,ANIMAL_000083,FARM_000002,Pigs,Hampshire,3,309.82,Recovering,Up-to-date,Previous,Rainy,11.26,32.59,42.38,0.16,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
cd57da74-53bd-4802-b468-6376965eb28a,ANIMAL_000060,FARM_000002,Pigs,Berkshire,4,589.49,Injured,Overdue,Current,Snowy,8.21,46.54,51.18,0.43,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
573e62e8-9cee-4394-849d-f6da2a4d5828,ANIMAL_000080,FARM_000002,Pigs,Mangalitsa,10,548.01,Healthy,Not vaccinated,None,Windy,17.75,10.29,28.86,0.46,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
5ef7670b-23b7-4824-95b3-872641f6e89d,ANIMAL_000079,FARM_000002,Pigs,Duroc,7,216.94,Sick,Up-to-date,Current,Windy,-0.62,12.74,80.37,0.34,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
98178567-62be-4795-b743-8153d8f7f9fe,ANIMAL_000065,FARM_000002,Pigs,Hampshire,8,520.46,Sick,Overdue,None,Sunny,-12.68,91.29,90.84,0.67,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
bf565567-51e1-4c25-9f4b-d1c3323d3d6f,ANIMAL_000082,FARM_000002,Pigs,Hampshire,3,599.26,Recovering,Overdue,None,Snowy,36.25,79.68,97.04,0.69,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
b80d5abe-4d4b-40b0-bf1c-ab61e408d958,ANIMAL_000077,FARM_000002,Pigs,Landrace,4,475.91,Injured,Overdue,Previous,Cloudy,20.89,76.79,44.42,0.43,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
98fb369b-c50a-4048-872c-e899f9b181d0,ANIMAL_000105,FARM_000003,Beef Cattle,Angus,10,2068.32,Deceased,Not vaccinated,Current,Rainy,-14.52,48.66,55.39,0.25,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e4a3105d-0b6c-4295-8a92-8ec2240b06d7,ANIMAL_000106,FARM_000003,Beef Cattle,Simmental,5,1803.49,Deceased,Up-to-date,Current,Windy,17.12,59.22,4.22,0.25,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
a82a0b5d-1068-4a19-a890-e1a70295fbee,ANIMAL_000090,FARM_000003,Beef Cattle,Limousin,10,1951.17,Healthy,Up-to-date,Current,Windy,-13.22,54.79,86.75,0.48,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e1eeae5a-07d1-4e97-b0b5-376026f4e9cf,ANIMAL_000102,FARM_000003,Beef Cattle,Simmental,2,1950.69,Healthy,Overdue,None,Windy,2.28,7.79,13.69,0.09,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
dd77f4e0-584e-45da-ad75-07ceb4f8bc69,ANIMAL_000089,FARM_000003,Beef Cattle,Simmental,8,2121.53,Healthy,Not vaccinated,None,Rainy,-6.93,62.09,47.46,0.91,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
7b67ba6a-e181-47f5-9216-2be5bbb49367,ANIMAL_000119,FARM_000004,Goats,Boer,10,199.49,Injured,Up-to-date,Previous,Sunny,28.33,9.05,89.27,0.67,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
464ba5d0-7ec2-43c9-91a0-3d77106a0c41,ANIMAL_000109,FARM_000004,Goats,Toggenburg,8,150.94,Sick,Overdue,Previous,Cloudy,17.51,82.2,30.39,0.11,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
e440d8ff-4158-4d25-8910-fb9f9f6a69c3,ANIMAL_000120,FARM_000004,Goats,LaMancha,5,99.98,Recovering,Up-to-date,Previous,Snowy,6.32,81.7,41.72,0.62,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
24296ae6-4a40-48af-9507-7685e59d86a8,ANIMAL_000130,FARM_000005,Dairy Cattle,Holstein,5,1507.31,Sick,Overdue,None,Snowy,-8.61,19.57,56.56,0.53,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
ae190f18-fb51-44ae-a564-b60454560810,ANIMAL_000136,FARM_000005,Dairy Cattle,Brown Swiss,10,1510.82,Recovering,Up-to-date,Previous,Cloudy,34.87,94.33,51.25,0.87,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
bcdab5b6-66d1-42f3-b09c-266e03579d64,ANIMAL_000157,FARM_000006,Pigs,Yorkshire,9,507.67,Deceased,Overdue,Previous,Snowy,13.09,31.81,54.37,0.63,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
d2e77a7a-afad-4d9e-840b-1b2fcf4dd3c6,ANIMAL_000141,FARM_000006,Pigs,Berkshire,5,403.5,Recovering,Up-to-date,None,Snowy,-4.2,0.81,31.97,0.97,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
6c1b24e1-c03a-40f9-b303-d98ba7474fe8,ANIMAL_000143,FARM_000006,Pigs,Landrace,1,280.39,Recovering,Not vaccinated,None,Sunny,-19.96,40.42,13.55,0.67,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
7a835d04-4251-41a5-9fec-daf9db351b01,ANIMAL_000173,FARM_000007,Dairy Cattle,Milking Shorthorn,7,1074.5,Sick,Not vaccinated,None,Windy,11.55,72.13,10.24,0.83,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e40ce5f3-9557-4b66-8857-b33e38715944,ANIMAL_000191,FARM_000007,Dairy Cattle,Ayrshire,10,1092.52,Recovering,Up-to-date,None,Sunny,29.42,57.79,36.26,0.71,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
c6bda8ad-3ac0-4ce5-af07-f0bedd17756e,ANIMAL_000178,FARM_000007,Dairy Cattle,Holstein,8,1207.61,Recovering,Up-to-date,None,Rainy,-15.75,64.22,61.34,0.98,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
9cba304c-91fa-4c1f-85f5-52291e58ccb0,ANIMAL_000171,FARM_000007,Dairy Cattle,Holstein,6,1546.43,Healthy,Overdue,None,Snowy,30.18,7.17,34.03,0.2,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
e119cf89-050f-4e05-9db8-9bf0ca140b4b,ANIMAL_000218,FARM_000008,Pigs,Berkshire,10,281.61,Deceased,Up-to-date,Current,Sunny,-10.51,79.81,25.3,0.83,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
66f98ed2-a113-4d7b-bcf4-d69ffe6496b9,ANIMAL_000198,FARM_000008,Pigs,Berkshire,3,211.35,Deceased,Up-to-date,Previous,Rainy,-14.17,97.82,2.88,0.47,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
9796f760-467d-42f7-b81e-dfb80310966e,ANIMAL_000204,FARM_000008,Pigs,Duroc,2,366.63,Sick,Up-to-date,Current,Snowy,17.52,14.21,12.53,0.29,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
72df00d1-1806-4ef5-bd6b-53240b351601,ANIMAL_000207,FARM_000008,Pigs,Berkshire,3,450.87,Deceased,Overdue,Previous,Cloudy,4.91,98.37,69.08,0.23,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3d876b4e-7a49-4ba4-a16d-a2d012c87ccc,ANIMAL_000224,FARM_000008,Pigs,Hampshire,8,590.15,Recovering,Up-to-date,Previous,Windy,-0.52,51.27,20.54,0.62,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
22158f75-2bd3-48f9-a5c6-4c03766de154,ANIMAL_000205,FARM_000008,Pigs,Duroc,4,455.6,Deceased,Up-to-date,None,Cloudy,-9.27,73.13,13.02,0.19,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
dbf48ce0-dac1-431e-b631-b67b7bc48506,ANIMAL_000200,FARM_000008,Pigs,Chester White,1,456.58,Healthy,Not vaccinated,Current,Windy,11.9,70.49,22.24,0.94,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
10d08980-f410-4255-b65f-6894a59c24b4,ANIMAL_000203,FARM_000008,Pigs,Mangalitsa,2,506.78,Injured,Up-to-date,Previous,Sunny,-5.07,69.05,22.66,0.02,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
4da43b42-2d79-4553-a045-0ce57e753132,ANIMAL_000196,FARM_000008,Pigs,Tamworth,7,425.45,Healthy,Not vaccinated,Previous,Snowy,36.68,54.62,34.2,0.89,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
ba1c6320-c76b-425f-a000-5e84cc4a2fda,ANIMAL_000236,FARM_000009,Pigs,Berkshire,2,299.31,Healthy,Overdue,Previous,Cloudy,6.85,6.14,24.18,0.05,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
a6e64d11-a082-4950-92cf-e9f294961e90,ANIMAL_000244,FARM_000009,Pigs,Tamworth,4,405.89,Recovering,Up-to-date,Current,Rainy,-1.98,8.25,90.17,0.06,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
68b8eca9-0643-46f4-86ee-2d983a91c3ba,ANIMAL_000249,FARM_000009,Pigs,Yorkshire,9,402.18,Recovering,Up-to-date,Previous,Snowy,21.38,28.1,50.42,0.26,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4d376e5a-c6f9-41e6-9738-a23d3110ecd4,ANIMAL_000260,FARM_000009,Pigs,Landrace,3,372.37,Deceased,Overdue,Previous,Windy,-6.02,48.49,11.28,0.93,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
987abd6e-1ff8-4ab7-9aa5-850197c82409,ANIMAL_000268,FARM_000009,Pigs,Tamworth,6,421.29,Sick,Overdue,None,Cloudy,-9.63,49.59,4.06,0.95,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
722f588d-7fe6-4bcb-afb4-1bc8a677b1bb,ANIMAL_000259,FARM_000009,Pigs,Landrace,3,538.87,Sick,Up-to-date,Current,Cloudy,14.93,70.08,22.76,0.71,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
1a68c292-73d1-4b3c-ad3d-59f6e350f92a,ANIMAL_000293,FARM_000010,Chickens,Brahma,5,8.52,Recovering,Not vaccinated,Previous,Snowy,12.4,44.88,59.06,0.37,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
7654e9a1-e08c-47ee-9f81-a73db4696151,ANIMAL_000285,FARM_000010,Chickens,Buff Orpington,10,3.41,Healthy,Overdue,Previous,Snowy,-6.4,53.25,99.87,0.44,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
ce48d4bb-4501-407d-bba6-96afedc1e55e,ANIMAL_000295,FARM_000010,Chickens,Wyandotte,1,11.92,Injured,Up-to-date,Previous,Sunny,10.14,96.18,92.53,0.36,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
48b3b23a-8ae1-4095-81f2-c82f44bc4d48,ANIMAL_000278,FARM_000010,Chickens,Rhode Island Red,9,10.15,Deceased,Not vaccinated,None,Sunny,-16.64,75.55,85.54,0.51,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
fcad38ff-816b-4754-b98e-0d9c907f36c4,ANIMAL_000272,FARM_000010,Chickens,Wyandotte,1,5.52,Recovering,Not vaccinated,None,Snowy,34.46,44.02,60.04,0.63,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
70b62dcc-5109-4a08-bc3c-ef6a2ac9a966,ANIMAL_000276,FARM_000010,Chickens,Leghorn,3,11.78,Sick,Overdue,Current,Windy,14.58,34.51,55.39,0.29,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
285aa5ca-71bc-406a-8b01-43a5ccb775d1,ANIMAL_000291,FARM_000010,Chickens,Brahma,1,7.64,Injured,Not vaccinated,Current,Sunny,-1.71,1.19,14.34,0.51,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
25a85cea-675a-4e32-aec7-26fd7d692da3,ANIMAL_000280,FARM_000010,Chickens,Buff Orpington,2,11.45,Recovering,Up-to-date,None,Cloudy,0.88,16.76,6.96,0.1,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
ff5d7ea5-d7d1-4660-abc4-df3b97b54d3b,ANIMAL_000282,FARM_000010,Chickens,Marans,8,4.79,Sick,Overdue,Previous,Snowy,4.99,30.14,47.57,0.33,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
592ad21d-0798-403a-a39b-38fa97ecf803,ANIMAL_000319,FARM_000011,Cattle,Brahman,8,1072.82,Healthy,Overdue,Previous,Cloudy,-8.23,83.17,25.07,0.66,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
17ca0aae-0f98-48fc-b808-77d2785a5d6f,ANIMAL_000329,FARM_000011,Cattle,Simmental,4,1301.91,Recovering,Not vaccinated,Current,Snowy,5.41,93.85,67.92,0.68,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
bfa4dc68-3722-4b24-af7f-6379292a7626,ANIMAL_000322,FARM_000011,Cattle,Limousin,7,2145.87,Sick,Up-to-date,Current,Snowy,-5.23,10.39,13.46,0.06,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
57b38515-b0bb-4f5a-9080-70e86bc2f625,ANIMAL_000301,FARM_000011,Cattle,Limousin,8,1933.98,Deceased,Not vaccinated,Previous,Windy,15.71,43.18,99.07,0.8,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
0a771720-efc3-4423-acf9-83ba530562fe,ANIMAL_000305,FARM_000011,Cattle,Brahman,6,1878.09,Injured,Overdue,None,Sunny,3.66,26.71,27.85,0.85,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
db2b0df9-37a5-430c-a4fe-c925545131c8,ANIMAL_000344,FARM_000012,Goats,LaMancha,2,84.25,Healthy,Overdue,Previous,Rainy,25.46,25.33,95.26,0.7,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
c3366319-4d22-4a23-b593-40f79837fbc8,ANIMAL_000346,FARM_000012,Goats,Alpine,2,107.93,Healthy,Not vaccinated,Current,Windy,-13.26,93.62,43.04,0.78,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4fbabe2b-4764-4daa-95c7-b1c583e07f83,ANIMAL_000330,FARM_000012,Goats,Boer,7,81.2,Recovering,Up-to-date,None,Snowy,0.9,65.66,15.27,0.55,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
418f639d-abe9-4027-a930-5de0c5142014,ANIMAL_000351,FARM_000013,Chickens,Buff Orpington,9,9.24,Deceased,Up-to-date,Previous,Windy,29.21,90.34,45.97,0.33,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
3f1d20b1-f523-4019-83e8-2466439e75ab,ANIMAL_000375,FARM_000013,Chickens,Rhode Island Red,9,5.59,Deceased,Up-to-date,Current,Windy,19.29,7.29,32.05,0.65,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
7f7b5171-0be9-42cb-afd8-cfc8f40ddfa5,ANIMAL_000378,FARM_000013,Chickens,Marans,5,6.98,Healthy,Up-to-date,None,Snowy,-3.72,44.59,83.69,0.74,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
9540177b-e38b-4cb7-8ed1-5995c97c1423,ANIMAL_000357,FARM_000013,Chickens,Rhode Island Red,2,11.76,Recovering,Up-to-date,None,Cloudy,-7.46,38.28,49.15,0.09,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
d370c1cf-f70a-4cef-88e3-3f8b9105b8ae,ANIMAL_000365,FARM_000013,Chickens,Marans,6,10.16,Healthy,Not vaccinated,None,Rainy,21.93,61.03,57.22,0.24,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
b5cc9a6d-99ec-4f63-9239-1da696f136eb,ANIMAL_000358,FARM_000013,Chickens,Buff Orpington,7,5.68,Recovering,Up-to-date,Previous,Rainy,12.28,33.27,13.45,0.55,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4dc35def-3cad-48d8-b844-2c522e1e6fe4,ANIMAL_000376,FARM_000013,Chickens,Buff Orpington,6,9.43,Healthy,Not vaccinated,None,Rainy,-19.5,57.13,2.81,0.12,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
010484fd-86b7-4dd6-9f0e-ea3498132c83,ANIMAL_000367,FARM_000013,Chickens,Buff Orpington,10,4.1,Sick,Overdue,Current,Cloudy,14.98,49.21,85.44,0.73,Monitor closely,false,2025-08-25 12:17:22.254000 UTC
e811f554-630a-473c-aec3-37f013fbcece,ANIMAL_000368,FARM_000013,Chickens,Plymouth Rock,9,9.09,Deceased,Not vaccinated,Current,Sunny,19.81,14.39,50.67,0.99,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
c7ceff8f-2f86-4df3-9e25-1e4d967c8f87,ANIMAL_000355,FARM_000013,Chickens,Plymouth Rock,9,8.02,Recovering,Overdue,Previous,Snowy,7,7.4,30.3,0.99,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
ee1527d9-a0d3-49c6-abda-2d579cdf9587,ANIMAL_000400,FARM_000014,Pigs,Chester White,2,362.76,Deceased,Overdue,Previous,Rainy,3.6,56.72,56.8,0.1,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
cb4bce09-c82d-47f1-8fe6-c73670431972,ANIMAL_000385,FARM_000014,Pigs,Hampshire,9,254.91,Deceased,Not vaccinated,Previous,Windy,-6.13,70.01,34.51,0.63,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
c5aee291-e628-4e56-b7bc-ab04349a678e,ANIMAL_000416,FARM_000014,Pigs,Tamworth,2,552.9,Sick,Up-to-date,Current,Snowy,-10.9,38.42,61.48,0.44,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3a453ec9-a05e-4014-8530-76ef4af33345,ANIMAL_000393,FARM_000014,Pigs,Berkshire,6,365.32,Injured,Overdue,None,Sunny,10.04,78.09,6.55,0.71,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
76fd1c09-e429-48af-8ddf-8cf251b012a2,ANIMAL_000401,FARM_000014,Pigs,Duroc,3,574.01,Injured,Up-to-date,Current,Snowy,-10.58,93.5,90.14,0.71,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3feeaf55-a2a8-4fa8-bd90-e7ae5c0bfaf9,ANIMAL_000408,FARM_000014,Pigs,Duroc,8,563.17,Sick,Not vaccinated,None,Snowy,28.71,53.46,57.25,0.37,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
92a89732-5992-4bb1-9029-8f03523964f3,ANIMAL_000384,FARM_000014,Pigs,Mangalitsa,10,478.47,Recovering,Overdue,None,Cloudy,18.96,26.64,9.74,0.89,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
d4a18414-029c-47da-b48f-dae922d144a9,ANIMAL_000394,FARM_000014,Pigs,Mangalitsa,6,486.94,Injured,Up-to-date,None,Snowy,7.48,78.54,30.49,0.52,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
2374daa3-216b-4f12-aa3c-9f93fcbaec6b,ANIMAL_000418,FARM_000014,Pigs,Yorkshire,3,567.85,Injured,Overdue,Current,Sunny,19.42,69.59,43.6,0.49,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
957c21f9-095f-4dd7-8f23-b9a8cf7fe5a2,ANIMAL_000412,FARM_000014,Pigs,Mangalitsa,5,489.25,Deceased,Up-to-date,Previous,Snowy,28.89,76.65,33.6,0.39,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
718cfefe-1625-4aef-94fa-44a7050f8643,ANIMAL_000397,FARM_000014,Pigs,Landrace,3,202.07,Healthy,Overdue,None,Windy,-5.16,95.42,32.61,0.58,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
3e88fad3-cf6c-44b0-be23-009d2a2f7eeb,ANIMAL_000417,FARM_000014,Pigs,Tamworth,1,270.32,Injured,Not vaccinated,Previous,Cloudy,33.83,19.1,36.33,0.93,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
8d36daaa-e647-40af-b92d-c91ab7d9e47e,ANIMAL_000411,FARM_000014,Pigs,Chester White,6,414.06,Injured,Overdue,None,Sunny,33.42,45.96,67.51,0.52,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
0105bc68-16cf-48a4-b8ac-2b46bd8d344c,ANIMAL_000429,FARM_000015,Beef Cattle,Limousin,7,2376.19,Sick,Not vaccinated,Previous,Snowy,-0.24,48.92,74.29,0.47,Monitor closely,false,2025-08-25 12:17:22.254000 UTC
872ac505-dfb5-4796-88c8-82df1bda83c5,ANIMAL_000428,FARM_000015,Beef Cattle,Simmental,8,1150.22,Sick,Up-to-date,Current,Windy,34.58,59.29,22.59,0.21,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4b2bfb10-91e1-45b2-a63e-aebf764c5ee1,ANIMAL_000439,FARM_000015,Beef Cattle,Angus,8,1227.49,Recovering,Overdue,None,Rainy,-11.88,78.78,65.15,0.15,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
f9a6d897-ca17-42fa-9f56-580f750ff9c9,ANIMAL_000426,FARM_000015,Beef Cattle,Simmental,8,1012.97,Healthy,Not vaccinated,Current,Rainy,-10.84,19.31,99.62,0.86,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
10de8813-9951-4bb1-b43f-7c5bbded54a2,ANIMAL_000437,FARM_000015,Beef Cattle,Wagyu,5,1269.94,Deceased,Overdue,Current,Snowy,22.31,3.7,20.97,0.57,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
92cb9ab3-8a84-4474-9b1a-bf826bb6ba42,ANIMAL_000432,FARM_000015,Beef Cattle,Angus,9,1760.62,Injured,Up-to-date,Current,Sunny,-11.69,30.77,9.47,0.37,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
07683318-f16a-490d-834b-d77ab52b2a0f,ANIMAL_000425,FARM_000015,Beef Cattle,Texas Longhorn,7,2227.44,Recovering,Overdue,None,Windy,-5.58,13.99,4.75,0.7,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
4a34e4f9-e3ae-4fe9-94f1-f5abaf251a79,ANIMAL_000434,FARM_000015,Beef Cattle,Brahman,6,2313.98,Recovering,Overdue,Previous,Sunny,28.01,83.43,6.73,0.6,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
bf3ca79b-4662-4d16-a2a7-a70642f7bc4c,ANIMAL_000453,FARM_000016,Goats,Toggenburg,5,153.7,Healthy,Overdue,None,Sunny,32.81,47.12,57.68,0.12,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
2c40b2a0-2975-4a39-88e3-a444ce461255,ANIMAL_000446,FARM_000016,Goats,Alpine,1,166.02,Injured,Up-to-date,None,Windy,13.44,87.43,62.5,0.59,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
09509598-c032-4a8c-8365-a4420503124e,ANIMAL_000449,FARM_000016,Goats,Boer,5,185.59,Recovering,Not vaccinated,Current,Rainy,-0.94,92.48,18.06,0.89,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
6be427f6-f64d-4de0-8f8c-21bd1c67800d,ANIMAL_000456,FARM_000016,Goats,Oberhasli,1,105.3,Healthy,Not vaccinated,Previous,Snowy,6.58,70.13,74.22,0.42,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
0d136fe6-8154-4952-8715-9873d6b750a7,ANIMAL_000487,FARM_000017,Sheep,Jacob,8,207.5,Sick,Up-to-date,None,Sunny,24.54,69.63,55.98,0.12,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
7e0901f9-5639-415d-b950-b9d813c02f28,ANIMAL_000470,FARM_000017,Sheep,Merino,7,181.08,Deceased,Up-to-date,None,Rainy,21.24,80.45,30.03,0.33,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4125cf4d-0fb3-434d-b50e-c670c744d9b6,ANIMAL_000483,FARM_000017,Sheep,Corriedale,1,221.15,Recovering,Up-to-date,Previous,Windy,25.87,33.55,19.19,0.57,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
fc85d170-2d93-480f-98be-e80d48d6e4b7,ANIMAL_000465,FARM_000017,Sheep,Suffolk,9,230.74,Injured,Overdue,Previous,Windy,16.72,81.78,52.23,0.5,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
3aaa5320-7325-4bda-93fa-830efeb3ff79,ANIMAL_000473,FARM_000017,Sheep,Dorset,2,240.71,Healthy,Up-to-date,None,Snowy,8.6,98.22,83.02,0.41,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
b486812c-e8d2-4539-a514-36c5af60dcec,ANIMAL_000461,FARM_000017,Sheep,Merino,7,290.81,Sick,Not vaccinated,Current,Rainy,26.75,79.37,76.91,0.48,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
1620dafb-bd19-4e6d-8486-62d99f63b9a1,ANIMAL_000464,FARM_000017,Sheep,Romney,9,102.29,Injured,Not vaccinated,Current,Rainy,25.75,59.1,62.68,0.76,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
f7720943-2634-4277-8282-6d229fc82000,ANIMAL_000481,FARM_000017,Sheep,Suffolk,2,130.64,Recovering,Up-to-date,Current,Cloudy,-8.4,76.42,40.59,0.87,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
06edc732-8245-48b5-903e-4ef0c3d0210c,ANIMAL_000512,FARM_000018,Chickens,Marans,3,7.62,Healthy,Not vaccinated,None,Cloudy,-17.46,61.05,14.06,0.44,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
dfd46069-89ea-4482-993f-2c0c4538edcf,ANIMAL_000490,FARM_000018,Chickens,Leghorn,7,5.23,Injured,Up-to-date,None,Rainy,-16.03,92.57,3.7,0.62,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
d7827455-db7d-4c33-a46f-cefb6dc8149f,ANIMAL_000515,FARM_000018,Chickens,Brahma,3,7.16,Recovering,Overdue,Current,Rainy,3.74,49.99,93.29,0.32,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
5cea2a21-fc64-4667-b230-f160c74722ad,ANIMAL_000496,FARM_000018,Chickens,Sussex,9,3.7,Recovering,Not vaccinated,Current,Cloudy,7.45,1.56,17.6,0.9,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
64ac4180-e2c8-4bfb-bce4-2efb87b8683b,ANIMAL_000495,FARM_000018,Chickens,Rhode Island Red,7,9.33,Healthy,Up-to-date,None,Snowy,-0.51,77.77,65.87,0.48,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
42cc6c25-0886-4a16-83d2-7058f28eaed6,ANIMAL_000505,FARM_000018,Chickens,Wyandotte,9,4.05,Healthy,Not vaccinated,Current,Windy,15.63,77.26,90.06,0.44,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
d6815605-0abe-456d-83a3-95c1f6d0440e,ANIMAL_000489,FARM_000018,Chickens,Buff Orpington,2,4.97,Healthy,Overdue,None,Cloudy,25.47,43.87,64.69,0.19,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
b6a21fde-cbe4-488a-8e1f-7f30221ce862,ANIMAL_000521,FARM_000019,Horses,Clydesdale,2,1536.14,Healthy,Not vaccinated,None,Snowy,-2.53,23.56,88.46,0.26,Monitor closely,false,2025-08-25 12:17:22.256000 UTC
4b13725b-16d2-44a5-a80d-7e8a56fcc42f,ANIMAL_000528,FARM_000020,Goats,Alpine,10,190.73,Recovering,Not vaccinated,Previous,Rainy,-16.73,21.93,74.84,0.03,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
6245055c-1e93-49c3-9e4b-5422ffe3ed96,ANIMAL_000529,FARM_000020,Goats,Angora,10,64.44,Sick,Overdue,Current,Windy,11.02,77.03,23.59,0.06,Monitor closely,false,2025-08-25 12:17:22.255000 UTC
cfa81d6d-d41c-48db-990c-a6b6102e6d77,ANIMAL_000531,FARM_000020,Goats,Toggenburg,6,167.66,Healthy,Overdue,Current,Rainy,29.79,27.64,14.43,0.32,Monitor closely,false,2025-08-25 12:17:22.257000 UTC
